loan_id,customer_id,file_date,internal_risk_score,risk_band_code,source_system,fraud_flag
LN-503980,CUST-101206,2025-05-02,680.0,R4,RISK_ENGINE,False
LN-503981,CUST-107252,2025-05-02,722.0,R3,RISK_ENGINE,False
LN-503982,CUST-101253,2025-05-02,753.0,R2,RISK_ENGINE,False
LN-503983,CUST-106080,2025-05-02,758.0,R2,RISK_ENGINE,False
LN-503984,CUST-105709,2025-05-02,810.0,R1,RISK_ENGINE,False
LN-503985,CUST-104456,2025-05-02,623.0,R5,RISK_ENGINE,False
LN-503986,CUST-101498,2025-05-02,710.0,R3,RISK_ENGINE,False
LN-503987,CUST-106320,2025-05-02,724.0,R3,RISK_ENGINE,False
LN-503988,CUST-100229,2025-05-02,611.0,R6,RISK_ENGINE,False
LN-503989,CUST-107449,2025-05-02,672.0,R4,RISK_ENGINE,False
LN-503990,CUST-102134,2025-05-02,603.0,R6,RISK_ENGINE,False
LN-503991,CUST-100836,2025-05-02,661.0,R4,RISK_ENGINE,False
LN-503992,CUST-103419,2025-05-02,615.0,R6,RISK_ENGINE,False
LN-503993,CUST-101324,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-503994,CUST-105855,2025-05-02,819.0,R1,RISK_ENGINE,False
LN-503995,CUST-105765,2025-05-02,757.0,R2,RISK_ENGINE,False
LN-503996,CUST-105079,2025-05-02,442.0,R7,RISK_ENGINE,False
LN-503997,CUST-104936,2025-05-02,599.0,R6,RISK_ENGINE,False
LN-503998,CUST-106201,2025-05-02,673.0,R4,RISK_ENGINE,False
LN-503999,CUST-100461,2025-05-02,677.0,R4,RISK_ENGINE,False
LN-504000,CUST-104831,2025-05-02,753.0,R2,RISK_ENGINE,False
LN-504001,CUST-101797,2025-05-02,590.0,R6,RISK_ENGINE,False
LN-504002,CUST-102024,2025-05-02,805.0,R1,RISK_ENGINE,False
LN-504003,CUST-105665,2025-05-02,817.0,R1,RISK_ENGINE,False
LN-504004,CUST-101350,2025-05-02,770.0,R2,RISK_ENGINE,False
LN-504005,CUST-102209,2025-05-02,812.0,R1,RISK_ENGINE,False
LN-504006,CUST-103299,2025-05-02,596.0,R6,RISK_ENGINE,False
LN-504007,CUST-106967,2025-05-02,812.0,R1,RISK_ENGINE,False
LN-504008,CUST-102435,2025-05-02,605.0,R6,RISK_ENGINE,False
LN-504009,CUST-101973,2025-05-02,729.0,R3,RISK_ENGINE,False
LN-504010,CUST-104727,2025-05-02,715.0,R3,RISK_ENGINE,False
LN-504011,CUST-100403,2025-05-02,716.0,R3,RISK_ENGINE,False
LN-504012,CUST-105600,2025-05-02,598.0,R6,RISK_ENGINE,False
LN-504013,CUST-103945,2025-05-02,672.0,R4,RISK_ENGINE,False
LN-504014,CUST-106355,2025-05-02,741.0,R2,RISK_ENGINE,False
LN-504015,CUST-101335,2025-05-02,682.0,R4,RISK_ENGINE,False
LN-504016,CUST-103527,2025-05-02,748.0,R2,RISK_ENGINE,False
LN-504017,CUST-106903,2025-05-02,729.0,R3,RISK_ENGINE,False
LN-504018,CUST-105001,2025-05-02,754.0,R2,RISK_ENGINE,False
LN-504019,CUST-103524,2025-05-02,668.0,R4,RISK_ENGINE,False
LN-504020,CUST-107492,2025-05-02,583.0,R6,RISK_ENGINE,False
LN-504021,CUST-106276,2025-05-02,827.0,R1,RISK_ENGINE,False
LN-504022,CUST-107424,2025-05-02,722.0,R3,RISK_ENGINE,False
LN-504023,CUST-107064,2025-05-02,712.0,R3,RISK_ENGINE,False
LN-504024,CUST-104217,2025-05-02,819.0,R1,RISK_ENGINE,False
LN-504025,CUST-103820,2025-05-02,714.0,R3,RISK_ENGINE,False
LN-504026,CUST-100310,2025-05-02,681.0,R4,RISK_ENGINE,False
LN-504027,CUST-104388,2025-05-02,679.0,R4,RISK_ENGINE,False
LN-504028,CUST-107222,2025-05-02,817.0,R1,RISK_ENGINE,False
LN-504029,CUST-107983,2025-05-02,767.0,R2,RISK_ENGINE,False
LN-504030,CUST-103729,2025-05-02,813.0,R1,RISK_ENGINE,False
LN-504031,CUST-104549,2025-05-02,697.0,R4,RISK_ENGINE,False
LN-504032,CUST-105897,2025-05-02,628.0,R5,RISK_ENGINE,False
LN-504033,CUST-101327,2025-05-02,641.0,R5,RISK_ENGINE,False
LN-504034,CUST-103774,2025-05-02,818.0,R1,RISK_ENGINE,False
LN-504035,CUST-106030,2025-05-02,770.0,R2,RISK_ENGINE,False
LN-504036,CUST-104199,2025-05-02,678.0,R4,RISK_ENGINE,False
LN-504037,CUST-107337,2025-05-02,679.0,R4,RISK_ENGINE,False
LN-504038,CUST-105639,2025-05-02,682.0,R4,RISK_ENGINE,False
LN-504039,CUST-102084,2025-05-02,722.0,R3,RISK_ENGINE,False
LN-504040,CUST-102131,2025-05-02,825.0,R1,RISK_ENGINE,False
LN-504041,CUST-103773,2025-05-02,709.0,R3,RISK_ENGINE,False
LN-504042,CUST-103920,2025-05-02,759.0,R2,RISK_ENGINE,False
LN-504043,CUST-102243,2025-05-02,725.0,R3,RISK_ENGINE,False
LN-504044,CUST-103745,2025-05-02,709.0,R3,RISK_ENGINE,False
LN-504045,CUST-103126,2025-05-02,758.0,R2,RISK_ENGINE,False
LN-504046,CUST-106378,2025-05-02,599.0,R6,RISK_ENGINE,False
LN-504047,CUST-107525,2025-05-02,711.0,R3,RISK_ENGINE,False
LN-504048,CUST-105237,2025-05-02,704.0,R3,RISK_ENGINE,False
LN-504049,CUST-106407,2025-05-02,765.0,R2,RISK_ENGINE,False
LN-504050,CUST-101687,2025-05-02,434.0,R7,RISK_ENGINE,False
LN-504051,CUST-100611,2025-05-02,732.0,R3,RISK_ENGINE,False
LN-504052,CUST-106441,2025-05-02,755.0,R2,RISK_ENGINE,False
LN-504053,CUST-107924,2025-05-02,719.0,R3,RISK_ENGINE,False
LN-504054,CUST-100039,2025-05-02,827.0,R1,RISK_ENGINE,False
LN-504055,CUST-100899,2025-05-02,826.0,R1,RISK_ENGINE,False
LN-504056,CUST-107863,2025-05-02,756.0,R2,RISK_ENGINE,False
LN-504057,CUST-106421,2025-05-02,709.0,R3,RISK_ENGINE,False
LN-504058,CUST-105154,2025-05-02,706.0,R3,RISK_ENGINE,False
LN-504059,CUST-104898,2025-05-02,721.0,R3,RISK_ENGINE,False
LN-504060,CUST-101260,2025-05-02,729.0,R3,RISK_ENGINE,False
LN-504061,CUST-101764,2025-05-02,649.0,R5,RISK_ENGINE,False
LN-504062,CUST-102090,2025-05-02,640.0,R5,RISK_ENGINE,False
LN-504063,CUST-107623,2025-05-02,721.0,R3,RISK_ENGINE,False
LN-504064,CUST-104842,2025-05-02,814.0,R1,RISK_ENGINE,False
LN-504065,CUST-104284,2025-05-02,671.0,R4,RISK_ENGINE,False
LN-504066,CUST-106856,2025-05-02,725.0,R3,RISK_ENGINE,False
LN-504067,CUST-101253,2025-05-02,672.0,R4,RISK_ENGINE,False
LN-504068,CUST-102724,2025-05-02,719.0,R3,RISK_ENGINE,False
LN-504069,CUST-103817,2025-05-02,718.0,R3,RISK_ENGINE,False
LN-504070,CUST-106501,2025-05-02,725.0,R3,RISK_ENGINE,False
LN-504071,CUST-100349,2025-05-02,817.0,R1,RISK_ENGINE,False
LN-504072,CUST-102787,2025-05-02,642.0,R5,RISK_ENGINE,False
LN-504073,CUST-105157,2025-05-02,638.0,R5,RISK_ENGINE,False
LN-504074,CUST-100249,2025-05-02,761.0,R2,RISK_ENGINE,False
LN-504075,CUST-102195,2025-05-02,642.0,R5,RISK_ENGINE,False
LN-504076,CUST-107068,2025-05-02,761.0,R2,RISK_ENGINE,False
LN-504077,CUST-104217,2025-05-02,685.0,R4,RISK_ENGINE,False
LN-504078,CUST-103797,2025-05-02,624.0,R5,RISK_ENGINE,False
LN-504079,CUST-100329,2025-05-02,685.0,R4,RISK_ENGINE,False
LN-504080,CUST-102150,2025-05-02,431.0,R7,RISK_ENGINE,False
LN-504081,CUST-106566,2025-05-02,762.0,R2,RISK_ENGINE,False
LN-504082,CUST-101470,2025-05-02,713.0,R3,RISK_ENGINE,False
LN-504083,CUST-100374,2025-05-02,647.0,R5,RISK_ENGINE,False
LN-504084,CUST-103968,2025-05-02,640.0,R5,RISK_ENGINE,False
LN-504085,CUST-101524,2025-05-02,806.0,R1,RISK_ENGINE,False
LN-504086,CUST-102865,2025-05-02,631.0,R5,RISK_ENGINE,False
LN-504087,CUST-106826,2025-05-02,439.0,R7,RISK_ENGINE,False
LN-504088,CUST-106468,2025-05-02,805.0,R1,RISK_ENGINE,False
LN-504089,CUST-101133,2025-05-02,669.0,R4,RISK_ENGINE,False
LN-504090,CUST-103010,2025-05-02,729.0,R3,RISK_ENGINE,False
LN-504091,CUST-107487,2025-05-02,752.0,R2,RISK_ENGINE,False
LN-504092,CUST-105672,2025-05-02,593.0,R6,RISK_ENGINE,False
LN-504093,CUST-103028,2025-05-02,630.0,R5,RISK_ENGINE,False
LN-504094,CUST-103614,2025-05-02,602.0,R6,RISK_ENGINE,False
LN-504095,CUST-105945,2025-05-02,675.0,R4,RISK_ENGINE,False
LN-504096,CUST-103459,2025-05-02,760.0,R2,RISK_ENGINE,False
LN-504097,CUST-104136,2025-05-02,721.0,R3,RISK_ENGINE,False
LN-504098,CUST-103097,2025-05-02,721.0,R3,RISK_ENGINE,False
LN-504099,CUST-104861,2025-05-02,767.0,R2,RISK_ENGINE,False
LN-504100,CUST-106612,2025-05-02,652.0,R5,RISK_ENGINE,False
LN-504101,CUST-106320,2025-05-02,752.0,R2,RISK_ENGINE,False
LN-504102,CUST-102314,2025-05-02,723.0,R3,RISK_ENGINE,False
LN-504103,CUST-100874,2025-05-02,684.0,R4,RISK_ENGINE,False
LN-504104,CUST-100176,2025-05-02,818.0,R1,RISK_ENGINE,False
LN-504105,CUST-102498,2025-05-02,715.0,R3,RISK_ENGINE,False
LN-504106,CUST-104553,2025-05-02,756.0,R2,RISK_ENGINE,False
LN-504107,CUST-101012,2025-05-02,809.0,R1,RISK_ENGINE,False
LN-504108,CUST-102425,2025-05-02,631.0,R5,RISK_ENGINE,False
LN-504109,CUST-107850,2025-05-02,809.0,R1,RISK_ENGINE,False
LN-504110,CUST-102830,2025-05-02,720.0,R3,RISK_ENGINE,False
LN-504111,CUST-101364,2025-05-02,759.0,R2,RISK_ENGINE,False
LN-504112,CUST-103359,2025-05-02,725.0,R3,RISK_ENGINE,False
LN-504113,CUST-105136,2025-05-02,728.0,R3,RISK_ENGINE,False
LN-504114,CUST-101638,2025-05-02,659.0,R5,RISK_ENGINE,False
LN-504115,CUST-103569,2025-05-02,640.0,R5,RISK_ENGINE,False
LN-504116,CUST-106116,2025-05-02,826.0,R1,RISK_ENGINE,False
LN-504117,CUST-101282,2025-05-02,634.0,R5,RISK_ENGINE,False
LN-504118,CUST-104724,2025-05-02,641.0,R5,RISK_ENGINE,False
LN-504119,CUST-106810,2025-05-02,708.0,R3,RISK_ENGINE,False
LN-504120,CUST-105271,2025-05-02,837.0,R1,RISK_ENGINE,False
LN-504121,CUST-100405,2025-05-02,682.0,R4,RISK_ENGINE,False
LN-504122,CUST-100763,2025-05-02,825.0,R1,RISK_ENGINE,False
LN-504123,CUST-105422,2025-05-02,825.0,R1,RISK_ENGINE,False
LN-504124,CUST-100385,2025-05-02,728.0,R3,RISK_ENGINE,False
LN-504125,CUST-100976,2025-05-02,630.0,R5,RISK_ENGINE,False
LN-504126,CUST-100463,2025-05-02,813.0,R1,RISK_ENGINE,False
LN-504127,CUST-107319,2025-05-02,822.0,R1,RISK_ENGINE,False
LN-504128,CUST-102757,2025-05-02,599.0,R6,RISK_ENGINE,False
LN-504129,CUST-105517,2025-05-02,636.0,R5,RISK_ENGINE,False
LN-504130,CUST-104760,2025-05-02,624.0,R5,RISK_ENGINE,False
LN-504131,CUST-102547,2025-05-02,724.0,R3,RISK_ENGINE,False
LN-504132,CUST-100324,2025-05-02,433.0,R7,RISK_ENGINE,False
LN-504133,CUST-101291,2025-05-02,724.0,R3,RISK_ENGINE,False
LN-504134,CUST-103007,2025-05-02,713.0,R3,RISK_ENGINE,False
LN-504135,CUST-102965,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-504136,CUST-102582,2025-05-02,818.0,R1,RISK_ENGINE,False
LN-504137,CUST-107846,2025-05-02,641.0,R5,RISK_ENGINE,False
LN-504138,CUST-100321,2025-05-02,718.0,R3,RISK_ENGINE,False
LN-504139,CUST-106571,2025-05-02,816.0,R1,RISK_ENGINE,False
LN-504140,CUST-101595,2025-05-02,719.0,R3,RISK_ENGINE,False
LN-504141,CUST-107433,2025-05-02,708.0,R3,RISK_ENGINE,False
LN-504142,CUST-107876,2025-05-02,669.0,R4,RISK_ENGINE,False
LN-504143,CUST-103349,2025-05-02,685.0,R4,RISK_ENGINE,False
LN-504144,CUST-101727,2025-05-02,735.0,R3,RISK_ENGINE,False
LN-504145,CUST-101032,2025-05-02,758.0,R2,RISK_ENGINE,False
LN-504146,CUST-101906,2025-05-02,601.0,R6,RISK_ENGINE,False
LN-504147,CUST-104579,2025-05-02,445.0,R7,RISK_ENGINE,False
LN-504148,CUST-101069,2025-05-02,626.0,R5,RISK_ENGINE,False
LN-504149,CUST-102000,2025-05-02,708.0,R3,RISK_ENGINE,False
LN-504150,CUST-102833,2025-05-02,630.0,R5,RISK_ENGINE,False
LN-504151,CUST-102059,2025-05-02,645.0,R5,RISK_ENGINE,False
LN-504152,CUST-105220,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-504153,CUST-107677,2025-05-02,679.0,R4,RISK_ENGINE,False
LN-504154,CUST-105164,2025-05-02,647.0,R5,RISK_ENGINE,False
LN-504155,CUST-103495,2025-05-02,448.0,R7,RISK_ENGINE,False
LN-504156,CUST-107747,2025-05-02,637.0,R5,RISK_ENGINE,False
LN-504157,CUST-105695,2025-05-02,682.0,R4,RISK_ENGINE,False
LN-504158,CUST-104584,2025-05-02,727.0,R3,RISK_ENGINE,False
LN-504159,CUST-101005,2025-05-02,822.0,R1,RISK_ENGINE,False
LN-504160,CUST-102437,2025-05-02,717.0,R3,RISK_ENGINE,False
LN-504161,CUST-106147,2025-05-02,827.0,R1,RISK_ENGINE,False
LN-504162,CUST-104651,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-504163,CUST-104719,2025-05-02,823.0,R1,RISK_ENGINE,False
LN-504164,CUST-107344,2025-05-02,727.0,R3,RISK_ENGINE,False
LN-504165,CUST-101108,2025-05-02,819.0,R1,RISK_ENGINE,False
LN-504166,CUST-106019,2025-05-02,765.0,R2,RISK_ENGINE,False
LN-504167,CUST-107948,2025-05-02,712.0,R3,RISK_ENGINE,False
LN-504168,CUST-102687,2025-05-02,625.0,R5,RISK_ENGINE,False
LN-504169,CUST-107933,2025-05-02,440.0,R7,RISK_ENGINE,False
LN-504170,CUST-103624,2025-05-02,692.0,R4,RISK_ENGINE,False
LN-504171,CUST-100321,2025-05-02,670.0,R4,RISK_ENGINE,False
LN-504172,CUST-100520,2025-05-02,601.0,R6,RISK_ENGINE,False
LN-504173,CUST-103959,2025-05-02,720.0,R3,RISK_ENGINE,False
LN-504174,CUST-104737,2025-05-02,650.0,R5,RISK_ENGINE,False
LN-504175,CUST-105845,2025-05-02,765.0,R2,RISK_ENGINE,False
LN-504176,CUST-101333,2025-05-02,638.0,R5,RISK_ENGINE,False
LN-504177,CUST-107886,2025-05-02,728.0,R3,RISK_ENGINE,False
LN-504178,CUST-101791,2025-05-02,680.0,R4,RISK_ENGINE,False
LN-504179,CUST-105451,2025-05-02,751.0,R2,RISK_ENGINE,False
LN-504180,CUST-107513,2025-05-02,684.0,R4,RISK_ENGINE,False
LN-504181,CUST-106481,2025-05-02,627.0,R5,RISK_ENGINE,False
LN-504182,CUST-105755,2025-05-02,721.0,R3,RISK_ENGINE,False
LN-504183,CUST-105405,2025-05-02,813.0,R1,RISK_ENGINE,False
LN-504184,CUST-103451,2025-05-02,712.0,R3,RISK_ENGINE,False
LN-504185,CUST-104467,2025-05-02,722.0,R3,RISK_ENGINE,False
LN-504186,CUST-102745,2025-05-02,692.0,R4,RISK_ENGINE,False
LN-504187,CUST-107495,2025-05-02,807.0,R1,RISK_ENGINE,False
LN-504188,CUST-101920,2025-05-02,678.0,R4,RISK_ENGINE,False
LN-504189,CUST-100879,2025-05-02,775.0,R2,RISK_ENGINE,False
LN-504190,CUST-102706,2025-05-02,755.0,R2,RISK_ENGINE,False
LN-504191,CUST-104630,2025-05-02,718.0,R3,RISK_ENGINE,False
LN-504192,CUST-104889,2025-05-02,725.0,R3,RISK_ENGINE,False
LN-504193,CUST-105632,2025-05-02,643.0,R5,RISK_ENGINE,False
LN-504194,CUST-106843,2025-05-02,758.0,R2,RISK_ENGINE,False
LN-504195,CUST-104623,2025-05-02,756.0,R2,RISK_ENGINE,False
LN-504196,CUST-106222,2025-05-02,761.0,R2,RISK_ENGINE,False
LN-504197,CUST-107142,2025-05-02,719.0,R3,RISK_ENGINE,False
LN-504198,CUST-106625,2025-05-02,637.0,R5,RISK_ENGINE,False
LN-504199,CUST-106859,2025-05-02,798.0,R1,RISK_ENGINE,False
LN-504200,CUST-104029,2025-05-02,722.0,R3,RISK_ENGINE,False
LN-504201,CUST-107684,2025-05-02,729.0,R3,RISK_ENGINE,False
LN-504202,CUST-107094,2025-05-02,755.0,R2,RISK_ENGINE,False
LN-504203,CUST-103673,2025-05-02,674.0,R4,RISK_ENGINE,False
LN-504204,CUST-105044,2025-05-02,749.0,R2,RISK_ENGINE,False
LN-504205,CUST-102396,2025-05-02,671.0,R4,RISK_ENGINE,False
LN-504206,CUST-103275,2025-05-02,596.0,R6,RISK_ENGINE,False
LN-504207,CUST-103746,2025-05-02,767.0,R2,RISK_ENGINE,False
LN-504208,CUST-101745,2025-05-02,630.0,R5,RISK_ENGINE,False
LN-504209,CUST-102919,2025-05-02,762.0,R2,RISK_ENGINE,False
LN-504210,CUST-105774,2025-05-02,720.0,R3,RISK_ENGINE,False
LN-504211,CUST-107942,2025-05-02,674.0,R4,RISK_ENGINE,False
LN-504212,CUST-105988,2025-05-02,683.0,R4,RISK_ENGINE,False
LN-504213,CUST-106144,2025-05-02,738.0,R3,RISK_ENGINE,False
LN-504214,CUST-103760,2025-05-02,737.0,R3,RISK_ENGINE,False
LN-504215,CUST-106896,2025-05-02,751.0,R2,RISK_ENGINE,False
LN-504216,CUST-102689,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-504217,CUST-105102,2025-05-02,717.0,R3,RISK_ENGINE,False
LN-504218,CUST-101443,2025-05-02,728.0,R3,RISK_ENGINE,False
LN-504219,CUST-106156,2025-05-02,645.0,R5,RISK_ENGINE,False
LN-504220,CUST-105241,2025-05-02,590.0,R6,RISK_ENGINE,False
LN-504221,CUST-101116,2025-05-02,632.0,R5,RISK_ENGINE,False
LN-504222,CUST-102186,2025-05-02,645.0,R5,RISK_ENGINE,False
LN-504223,CUST-106873,2025-05-02,680.0,R4,RISK_ENGINE,False
LN-504224,CUST-102710,2025-05-02,643.0,R5,RISK_ENGINE,False
LN-504225,CUST-101360,2025-05-02,630.0,R5,RISK_ENGINE,False
LN-504226,CUST-104108,2025-05-02,583.0,R6,RISK_ENGINE,False
LN-504227,CUST-100806,2025-05-02,702.0,R3,RISK_ENGINE,False
LN-504228,CUST-102579,2025-05-02,682.0,R4,RISK_ENGINE,False
LN-504229,CUST-100719,2025-05-02,736.0,R3,RISK_ENGINE,False
LN-504230,CUST-103239,2025-05-02,840.0,R1,RISK_ENGINE,False
LN-504231,CUST-105630,2025-05-02,689.0,R4,RISK_ENGINE,False
LN-504232,CUST-107681,2025-05-02,760.0,R2,RISK_ENGINE,False
LN-504233,CUST-103859,2025-05-02,755.0,R2,RISK_ENGINE,False
LN-504234,CUST-100342,2025-05-02,819.0,R1,RISK_ENGINE,False
LN-504235,CUST-101995,2025-05-02,756.0,R2,RISK_ENGINE,False
LN-504236,CUST-105509,2025-05-02,757.0,R2,RISK_ENGINE,False
LN-504237,CUST-100468,2025-05-02,807.0,R1,RISK_ENGINE,False
LN-504238,CUST-100648,2025-05-02,761.0,R2,RISK_ENGINE,False
LN-504239,CUST-106251,2025-05-02,678.0,R4,RISK_ENGINE,False
LN-504240,CUST-104690,2025-05-02,811.0,R1,RISK_ENGINE,False
LN-504241,CUST-100079,2025-05-02,715.0,R3,RISK_ENGINE,False
LN-504242,CUST-104302,2025-05-02,823.0,R1,RISK_ENGINE,False
LN-504243,CUST-100514,2025-05-02,687.0,R4,RISK_ENGINE,False
LN-504244,CUST-101742,2025-05-02,670.0,R4,RISK_ENGINE,False
LN-504245,CUST-100455,2025-05-02,725.0,R3,RISK_ENGINE,False
LN-504246,CUST-102525,2025-05-02,681.0,R4,RISK_ENGINE,False
LN-504247,CUST-101299,2025-05-02,697.0,R4,RISK_ENGINE,False
LN-504248,CUST-100843,2025-05-02,733.0,R3,RISK_ENGINE,False
LN-504249,CUST-107459,2025-05-02,705.0,R3,RISK_ENGINE,False
LN-504250,CUST-103694,2025-05-02,675.0,R4,RISK_ENGINE,False
LN-504251,CUST-101497,2025-05-02,634.0,R5,RISK_ENGINE,False
LN-504252,CUST-106870,2025-05-02,718.0,R3,RISK_ENGINE,False
LN-504253,CUST-103972,2025-05-02,820.0,R1,RISK_ENGINE,False
LN-504254,CUST-103681,2025-05-02,712.0,R3,RISK_ENGINE,False
LN-504255,CUST-102501,2025-05-02,772.0,R2,RISK_ENGINE,False
LN-504256,CUST-102597,2025-05-02,648.0,R5,RISK_ENGINE,False
LN-504257,CUST-100014,2025-05-02,731.0,R3,RISK_ENGINE,False
LN-504258,CUST-100112,2025-05-02,584.0,R6,RISK_ENGINE,False
LN-504259,CUST-100242,2025-05-02,815.0,R1,RISK_ENGINE,False
LN-504260,CUST-105882,2025-05-02,664.0,R4,RISK_ENGINE,False
LN-504261,CUST-105497,2025-05-02,597.0,R6,RISK_ENGINE,False
LN-504262,CUST-105366,2025-05-02,821.0,R1,RISK_ENGINE,False
LN-504263,CUST-103235,2025-05-02,822.0,R1,RISK_ENGINE,False
LN-504264,CUST-103471,2025-05-02,667.0,R4,RISK_ENGINE,False
LN-504265,CUST-107662,2025-05-02,701.0,R3,RISK_ENGINE,False
LN-504266,CUST-105175,2025-05-02,438.0,R7,RISK_ENGINE,False
LN-504267,CUST-105467,2025-05-02,715.0,R3,RISK_ENGINE,False
LN-504268,CUST-105764,2025-05-02,670.0,R4,RISK_ENGINE,False
LN-504269,CUST-105427,2025-05-02,718.0,R3,RISK_ENGINE,False
LN-504270,CUST-102768,2025-05-02,643.0,R5,RISK_ENGINE,False
LN-504271,CUST-102852,2025-05-02,653.0,R5,RISK_ENGINE,False
LN-504272,CUST-102092,2025-05-02,763.0,R2,RISK_ENGINE,False
LN-504273,CUST-105324,2025-05-02,827.0,R1,RISK_ENGINE,False
LN-504274,CUST-107323,2025-05-02,698.0,R4,RISK_ENGINE,False
LN-504275,CUST-107002,2025-05-02,813.0,R1,RISK_ENGINE,False
LN-504276,CUST-100318,2025-05-02,601.0,R6,RISK_ENGINE,False
LN-504277,CUST-100240,2025-05-02,798.0,R1,RISK_ENGINE,False
LN-504278,CUST-106421,2025-05-02,642.0,R5,RISK_ENGINE,False
LN-504279,CUST-105222,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-504280,CUST-106206,2025-05-02,634.0,R5,RISK_ENGINE,False
LN-504281,CUST-106305,2025-05-02,766.0,R2,RISK_ENGINE,False
LN-504282,CUST-106214,2025-05-02,754.0,R2,RISK_ENGINE,False
LN-504283,CUST-104894,2025-05-02,768.0,R2,RISK_ENGINE,False
LN-504284,CUST-107597,2025-05-02,677.0,R4,RISK_ENGINE,False
LN-504285,CUST-100380,2025-05-02,821.0,R1,RISK_ENGINE,False
LN-504286,CUST-102584,2025-05-02,635.0,R5,RISK_ENGINE,False
LN-504287,CUST-107603,2025-05-02,758.0,R2,RISK_ENGINE,False
LN-504288,CUST-104524,2025-05-02,753.0,R2,RISK_ENGINE,False
LN-504289,CUST-106256,2025-05-02,718.0,R3,RISK_ENGINE,False
LN-504290,CUST-107945,2025-05-02,748.0,R2,RISK_ENGINE,False
LN-504291,CUST-102091,2025-05-02,623.0,R5,RISK_ENGINE,False
LN-504292,CUST-100914,2025-05-02,803.0,R1,RISK_ENGINE,False
LN-504293,CUST-103404,2025-05-02,752.0,R2,RISK_ENGINE,False
LN-504294,CUST-105878,2025-05-02,660.0,R4,RISK_ENGINE,False
LN-504295,CUST-100772,2025-05-02,677.0,R4,RISK_ENGINE,False
LN-504296,CUST-107367,2025-05-02,819.0,R1,RISK_ENGINE,False
LN-504297,CUST-104032,2025-05-02,448.0,R7,RISK_ENGINE,False
LN-504298,CUST-106330,2025-05-02,762.0,R2,RISK_ENGINE,False
LN-504299,CUST-103385,2025-05-02,743.0,R2,RISK_ENGINE,False
LN-504300,CUST-100754,2025-05-02,677.0,R4,RISK_ENGINE,False
LN-504301,CUST-104064,2025-05-02,737.0,R3,RISK_ENGINE,False
LN-504302,CUST-107489,2025-05-02,649.0,R5,RISK_ENGINE,False
LN-504303,CUST-101141,2025-05-02,646.0,R5,RISK_ENGINE,False
LN-504304,CUST-106055,2025-05-02,636.0,R5,RISK_ENGINE,False
LN-504305,CUST-107175,2025-05-02,586.0,R6,RISK_ENGINE,False
LN-504306,CUST-101664,2025-05-02,674.0,R4,RISK_ENGINE,False
LN-504307,CUST-102478,2025-05-02,677.0,R4,RISK_ENGINE,False
LN-504308,CUST-107281,2025-05-02,806.0,R1,RISK_ENGINE,False
LN-504309,CUST-107361,2025-05-02,766.0,R2,RISK_ENGINE,False
LN-504310,CUST-102040,2025-05-02,765.0,R2,RISK_ENGINE,False
LN-504311,CUST-104157,2025-05-02,765.0,R2,RISK_ENGINE,False
LN-504312,CUST-100799,2025-05-02,599.0,R6,RISK_ENGINE,False
LN-504313,CUST-100579,2025-05-02,803.0,R1,RISK_ENGINE,False
LN-504314,CUST-101107,2025-05-02,819.0,R1,RISK_ENGINE,False
LN-504315,CUST-106687,2025-05-02,641.0,R5,RISK_ENGINE,False
LN-504316,CUST-104386,2025-05-02,691.0,R4,RISK_ENGINE,False
LN-504317,CUST-104989,2025-05-02,756.0,R2,RISK_ENGINE,False
LN-504318,CUST-105649,2025-05-02,587.0,R6,RISK_ENGINE,False
LN-504319,CUST-107441,2025-05-02,725.0,R3,RISK_ENGINE,False
LN-504320,CUST-104487,2025-05-02,726.0,R3,RISK_ENGINE,False
LN-504321,CUST-103040,2025-05-02,731.0,R3,RISK_ENGINE,False
LN-504322,CUST-107820,2025-05-02,770.0,R2,RISK_ENGINE,False
LN-504323,CUST-104557,2025-05-02,758.0,R2,RISK_ENGINE,False
LN-504324,CUST-102704,2025-05-02,682.0,R4,RISK_ENGINE,False
LN-504325,CUST-105524,2025-05-02,640.0,R5,RISK_ENGINE,False
LN-504326,CUST-105327,2025-05-02,642.0,R5,RISK_ENGINE,False
LN-504327,CUST-103488,2025-05-02,761.0,R2,RISK_ENGINE,False
LN-504328,CUST-107070,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-504329,CUST-102652,2025-05-02,594.0,R6,RISK_ENGINE,False
LN-504330,CUST-102803,2025-05-02,815.0,R1,RISK_ENGINE,False
LN-504331,CUST-100388,2025-05-02,660.0,R4,RISK_ENGINE,False
LN-504332,CUST-103568,2025-05-02,723.0,R3,RISK_ENGINE,False
LN-504333,CUST-100494,2025-05-02,596.0,R6,RISK_ENGINE,False
LN-504334,CUST-102806,2025-05-02,677.0,R4,RISK_ENGINE,False
LN-504335,CUST-102148,2025-05-02,707.0,R3,RISK_ENGINE,False
LN-504336,CUST-106793,2025-05-02,676.0,R4,RISK_ENGINE,False
